mode,path,acquisition,slices,receiverChannels,height,width,corrupted,systemFieldStrength_T
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080111_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080112.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080112_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080120.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080120_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080128.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080128_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080132.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080132_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080138.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080138_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080139.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080139_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080145.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080145_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080148.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080148_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080151.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080151_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080152.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080152_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080157.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080157_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080158.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080158_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080160.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080160_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080162.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080162_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080168.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080168_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080170.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080170_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080174.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080174_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080175.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080175_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080176.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080176_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080180.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080180_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080181.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080181_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080186.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080186_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080188.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080188_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080190.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080190_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080192.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080192_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080197.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080197_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080198.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080198_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080202.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080202_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080205.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080205_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080206.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080206_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080207.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080207_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080216.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080216_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080218.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080218_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080220.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080220_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080221.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080221_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080222.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080222_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080224.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080224_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080233.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080233_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080238.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080238_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080239.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080239_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080245.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080245_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080247.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080247_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080255.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080255_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080260.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080260_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080262.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080262_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080264.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080264_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080269.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080269_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080273.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080273_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080277.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080277_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080280.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080280_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080283.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080283_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080284.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080284_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080285.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080285_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080287.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080287_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080288.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080288_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080295.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080295_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080297.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080297_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080298.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080298_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080299.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080299_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080301.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080301_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080303.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080303_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080306.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080306_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080310.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080310_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080312.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080312_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080314.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080314_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080315.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080315_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080317.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080317_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080319.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080319_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080327.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080327_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080330.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080330_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080331.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080331_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080333.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080333_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080334.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080334_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080338.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080338_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080339.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080339_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080340.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080340_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080341.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080341_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080343.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080343_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080344.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080344_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080346.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080346_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080348.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080348_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080353.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080353_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080354.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080354_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080356.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080356_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080359.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080359_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080361.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080361_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080364.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080364_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080370.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080370_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080374.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080374_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080375.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080375_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080377.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080377_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080386.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080386_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080390.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080390_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080394.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080394_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080395.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080395_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080396.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080396_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080398.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080398_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080401.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080401_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080408.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080408_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080409.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080409_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080412.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080412_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080414.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080414_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080415.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080415_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080418.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080418_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080420.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080420_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080426.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080426_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080432.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080432_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080437.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080437_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080438.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080438_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080439.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080439_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080440.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080440_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080442.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080442_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080445.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080445_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080447.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080447_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080450.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080450_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080455.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080455_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080458.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080458_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080460.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080460_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080466.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080466_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080468.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080468_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080470.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080470_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080476.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080476_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080478.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_208_2080478_corrupted.h5,AXT2,16,4,640,320,True,1.494
